CustomerID,ProdTaken,Age,Company Invited,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,insurance,TypeofContact
204030,0,35,Self Enquiry,1,12,Small Business,Female,3,5,Standard,5,Single,4,0,1,1,2,Senior Manager,30309,1,Self Enquiry
204031,0,37,Company Invited,3,18,Large Business,Female,4,4,Standard,3,Married,2,0,5,0,3,Senior Manager,28416,1,Company Invited
204032,0,37,Self Enquiry,1,10,Salaried,Female,3,4,Basic,3,Married,7,0,1,0,2,Executive,21513,0,Self Enquiry
204033,0,44,Company Invited,3,33,Salaried,Male,4,4,Super Deluxe,3,Married,,1,1,1,1,AVP,35637,1,Company Invited
204034,0,31,Company Invited,1,30,Salaried,Male,4,6,Basic,3,Married,3,0,3,0,1,Executive,21291,0,Company Invited
204035,0,34,Company Invited,3,29,Small Business,Male,4,4,Deluxe,4,Married,2,0,1,0,1,Manager,24824,0,Company Invited
204036,1,57,Self Enquiry,1,21,Salaried,Female,4,4,Basic,4,Married,2,1,5,1,1,Executive,23641,1,Self Enquiry
204037,0,52,Self Enquiry,1,13,Salaried,Male,3,4,King,3,Single,2,0,5,1,2,VP,38215,1,Self Enquiry
204038,1,32,Self Enquiry,3,13,Salaried,Male,4,6,Deluxe,3,Married,6,1,3,0,3,Manager,24850,1,Self Enquiry
204039,0,27,Self Enquiry,1,13,Salaried,Female,3,5,Basic,4,Married,3,0,3,1,2,Executive,21046,0,Self Enquiry
204040,1,59,Self Enquiry,1,30,Small Business,Female,4,4,Standard,3,Married,3,0,3,1,1,Senior Manager,28990,1,Self Enquiry
204041,1,20,Self Enquiry,3,29,Small Business,Male,3,4,Basic,3,Single,3,1,1,1,1,Executive,20353,1,Self Enquiry
204042,0,23,Self Enquiry,1,9,Large Business,Male,4,4,Basic,3,Married,2,0,5,1,1,Executive,21201,0,Self Enquiry
204043,0,50,Self Enquiry,1,27,Small Business,Female,4,4,Deluxe,5,Married,3,0,1,1,1,Manager,25245,0,Self Enquiry
204044,0,44,Company Invited,1,35,Small Business,Female,4,2,Basic,3,Unmarried,6,0,3,0,3,Executive,23417,0,Company Invited
204045,0,51,Company Invited,3,19,Small Business,Fe Male,4,4,Standard,3,Unmarried,6,0,5,1,3,Senior Manager,27886,1,Company Invited
204046,1,32,Self Enquiry,3,27,Salaried,Female,4,6,Deluxe,3,Married,5,1,3,0,3,Manager,23237,1,Self Enquiry
204047,0,42,Self Enquiry,3,16,Salaried,Male,4,4,Standard,3,Married,5,1,1,0,2,Senior Manager,26867,1,Self Enquiry
204048,0,27,Self Enquiry,2,32,Salaried,Female,4,4,Basic,3,Married,3,0,4,1,2,Executive,21620,0,Self Enquiry
204049,0,37,Self Enquiry,1,13,Small Business,Male,3,4,Deluxe,4,Married,8,0,4,0,2,Manager,23619,0,Self Enquiry
204050,1,52,Company Invited,1,15,Salaried,Male,3,6,Standard,3,Single,4,0,1,1,1,Senior Manager,29328,1,Company Invited
204051,0,40,Self Enquiry,3,11,Salaried,Female,3,5,Deluxe,3,Married,6,0,5,1,2,Manager,24580,0,Self Enquiry
204052,0,26,Self Enquiry,3,35,Salaried,Male,3,5,Deluxe,3,Married,4,0,4,1,2,Manager,27317,0,Self Enquiry
204053,0,31,Self Enquiry,2,16,Salaried,Male,3,4,Deluxe,3,Married,2,1,3,1,2,Manager,25025,0,Self Enquiry
204054,1,33,Self Enquiry,1,16,Small Business,Female,3,4,Basic,5,Unmarried,2,0,4,1,1,Executive,22878,1,Self Enquiry
204055,0,46,Self Enquiry,1,36,Small Business,Male,3,4,Basic,3,Unmarried,7,0,1,1,1,Executive,22130,0,Self Enquiry
204056,0,39,Self Enquiry,1,10,Large Business,Female,3,4,Deluxe,3,Unmarried,5,1,5,1,1,Manager,22995,0,Self Enquiry
204057,0,31,Self Enquiry,1,25,Salaried,Female,4,4,Basic,3,Unmarried,3,0,1,1,3,Executive,21310,0,Self Enquiry
204058,0,33,Company Invited,3,16,Small Business,Male,3,6,Deluxe,3,Married,2,0,1,0,2,Manager,23346,0,Company Invited
204059,0,31,Self Enquiry,1,12,Large Business,Female,3,4,Basic,5,Married,7,0,5,0,2,Executive,21882,0,Self Enquiry
204060,0,31,Self Enquiry,1,9,Small Business,Male,3,5,Basic,3,Unmarried,2,0,4,0,1,Executive,21398,0,Self Enquiry
204061,0,42,Company Invited,1,17,Salaried,Male,4,5,Super Deluxe,5,Married,,0,1,1,1,AVP,35859,1,Company Invited
204062,0,42,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Married,4,0,1,0,1,Executive,20916,0,Self Enquiry
204063,0,20,Self Enquiry,1,10,Small Business,Female,4,4,Basic,4,Single,3,0,3,1,1,Executive,20161,0,Self Enquiry
204064,0,41,Company Invited,1,33,Small Business,Female,3,4,Deluxe,4,Married,3,0,1,0,2,Manager,24283,0,Company Invited
204065,0,36,Self Enquiry,3,7,Small Business,Male,4,4,Standard,4,Married,3,0,4,0,1,Senior Manager,25973,1,Self Enquiry
204066,0,54,Self Enquiry,3,13,Small Business,Male,3,4,Deluxe,3,Married,4,1,5,0,2,Manager,20984,0,Self Enquiry
204067,0,46,Self Enquiry,1,16,Salaried,Male,3,4,Deluxe,4,Married,2,0,4,1,1,Manager,21026,0,Self Enquiry
204068,0,33,Company Invited,3,15,Small Business,Fe Male,3,4,Standard,3,Unmarried,3,0,4,1,2,Senior Manager,27676,1,Company Invited
204069,0,30,Company Invited,1,7,Large Business,Male,3,4,Deluxe,3,Married,3,0,3,0,1,Manager,22997,0,Company Invited
204070,0,52,Self Enquiry,1,14,Small Business,Male,3,5,Deluxe,3,Married,4,0,3,1,2,Manager,24810,0,Self Enquiry
204071,0,59,Self Enquiry,1,16,Small Business,Female,4,5,Basic,4,Married,6,1,1,1,2,Executive,22024,0,Self Enquiry
204072,0,41,Self Enquiry,3,11,Small Business,Male,4,5,Standard,3,Married,2,0,1,1,2,Senior Manager,29533,1,Self Enquiry
204073,0,35,Company Invited,3,9,Small Business,Female,4,4,Basic,3,Married,8,0,5,0,1,Executive,20909,0,Company Invited
204074,0,23,Self Enquiry,1,26,Small Business,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,21001,0,Self Enquiry
204075,0,28,Company Invited,1,16,Small Business,Male,3,4,Basic,4,Married,8,0,3,1,2,Executive,20702,0,Company Invited
204076,0,29,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,21391,0,Self Enquiry
204077,0,58,Self Enquiry,1,31,Salaried,Male,3,2,Standard,3,Married,5,1,4,1,1,Senior Manager,28117,1,Self Enquiry
204078,0,28,Company Invited,1,10,Small Business,Male,4,5,Basic,3,Married,3,1,1,0,3,Executive,21244,0,Company Invited
204079,0,51,Self Enquiry,1,18,Salaried,Female,3,4,King,,Single,5,0,5,0,2,VP,38604,1,Self Enquiry
204080,0,42,Self Enquiry,1,21,Salaried,Male,3,4,Basic,3,Married,6,0,4,1,2,Executive,21129,0,Self Enquiry
204081,0,31,Self Enquiry,3,12,Salaried,Female,3,4,Standard,3,Married,4,0,4,1,2,Senior Manager,28097,1,Self Enquiry
204082,0,39,Self Enquiry,3,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,6,0,1,0,2,Manager,27364,0,Self Enquiry
204083,0,33,Self Enquiry,1,13,Salaried,Male,3,4,Basic,3,Unmarried,5,0,1,0,2,Executive,21716,0,Self Enquiry
204084,0,28,Self Enquiry,1,24,Large Business,Male,3,4,Basic,4,Married,2,1,4,0,1,Executive,21736,0,Self Enquiry
204085,1,20,Company Invited,3,7,Large Business,Female,4,6,Basic,5,Single,2,0,3,1,1,Executive,21003,1,Company Invited
204086,0,37,Company Invited,1,10,Small Business,Male,2,4,Basic,4,Single,6,0,4,1,1,Executive,20766,0,Company Invited
204087,0,31,Company Invited,1,16,Small Business,Male,4,4,Deluxe,5,Married,3,0,1,1,2,Manager,21750,0,Company Invited
204088,0,46,Self Enquiry,3,11,Salaried,Female,2,4,Deluxe,5,Married,6,1,4,0,1,Manager,23684,0,Self Enquiry
204089,0,57,Self Enquiry,1,15,Salaried,Female,4,4,Basic,5,Married,6,1,4,1,2,Executive,22935,0,Self Enquiry
204090,0,34,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Single,2,0,3,1,1,Executive,21178,0,Self Enquiry
204091,1,20,Self Enquiry,1,,Salaried,Male,3,5,Basic,3,Single,3,0,5,1,1,Executive,19780,1,Self Enquiry
204092,0,47,Self Enquiry,3,7,Small Business,Female,4,4,Standard,5,Married,3,0,1,1,3,Senior Manager,29131,1,Self Enquiry
204093,0,39,Self Enquiry,1,16,Salaried,Female,4,4,Basic,3,Single,3,0,1,1,3,Executive,20966,0,Self Enquiry
204094,0,32,Self Enquiry,1,19,Small Business,Female,4,4,Basic,3,Married,2,1,4,1,2,Executive,22607,0,Self Enquiry
204095,0,35,Self Enquiry,1,34,Small Business,Female,4,4,Basic,4,Single,4,0,3,0,1,Executive,20989,0,Self Enquiry
204096,1,42,Self Enquiry,3,27,Small Business,Female,4,4,Basic,4,Unmarried,3,1,4,0,2,Executive,21818,1,Self Enquiry
204097,0,51,Self Enquiry,1,7,Small Business,Male,3,5,Basic,3,Married,4,0,3,1,1,Executive,22368,0,Self Enquiry
204098,0,54,Self Enquiry,1,20,Small Business,Female,3,2,Deluxe,5,Married,3,0,1,1,1,Manager,23128,0,Self Enquiry
204099,0,34,Self Enquiry,1,21,Small Business,Female,4,4,Basic,4,Married,3,0,5,1,2,Executive,21434,0,Self Enquiry
204100,0,41,Self Enquiry,1,11,Small Business,Female,3,4,King,3,Married,,0,5,1,2,VP,37711,1,Self Enquiry
204101,0,56,Self Enquiry,1,21,Small Business,Male,4,2,King,4,Single,,0,1,1,2,VP,37400,1,Self Enquiry
204102,0,35,Company Invited,1,9,Salaried,Male,3,5,Deluxe,3,Married,3,0,4,0,2,Manager,28225,0,Company Invited
204103,0,52,Self Enquiry,1,10,Small Business,Female,4,4,Super Deluxe,4,Single,5,0,5,1,2,AVP,32412,1,Self Enquiry
204104,0,53,Self Enquiry,1,7,Salaried,Male,4,5,King,,Married,2,0,1,1,3,VP,38677,1,Self Enquiry
204105,0,28,Self Enquiry,1,16,Small Business,Female,5,4,Basic,4,Single,3,0,3,0,2,Executive,20957,0,Self Enquiry
204106,1,36,Self Enquiry,1,30,Salaried,Male,3,5,Deluxe,3,Married,5,1,4,1,1,Manager,24594,1,Self Enquiry
204107,0,44,Company Invited,1,14,Small Business,Male,3,2,Basic,3,Married,6,0,4,1,1,Executive,20767,0,Company Invited
204108,0,46,Company Invited,1,9,Small Business,Male,4,5,Super Deluxe,3,Married,2,0,4,1,,AVP,35470,1,Company Invited
204109,0,38,Self Enquiry,1,28,Salaried,Male,4,2,Basic,5,Married,3,1,3,1,1,Executive,22242,0,Self Enquiry
204110,0,36,Company Invited,1,9,Small Business,Female,3,4,Deluxe,4,Unmarried,7,0,1,0,1,Manager,23103,0,Company Invited
204111,0,43,Company Invited,1,28,Small Business,Female,3,4,Deluxe,3,Married,4,0,1,0,1,Manager,23943,0,Company Invited
204112,0,39,Self Enquiry,1,9,Salaried,Male,3,4,Deluxe,3,Married,2,0,1,1,2,Manager,25231,0,Self Enquiry
204113,0,39,Self Enquiry,1,36,Large Business,Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,24939,0,Self Enquiry
204114,0,28,Company Invited,1,7,Large Business,Male,3,5,Deluxe,5,Married,7,0,3,1,1,Manager,22976,0,Company Invited
204115,0,50,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Married,3,1,1,0,1,Manager,25482,0,Company Invited
204116,0,35,Company Invited,1,17,Small Business,Male,3,4,Basic,3,Married,3,1,3,1,2,Executive,22493,0,Company Invited
204117,0,41,Self Enquiry,1,26,Small Business,Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,21419,0,Self Enquiry
204118,1,39,Self Enquiry,1,36,Small Business,Male,4,4,Deluxe,5,Married,2,1,3,1,3,Manager,25351,1,Self Enquiry
204119,1,30,Self Enquiry,3,34,Small Business,Female,3,4,Standard,3,Married,3,0,3,0,1,Senior Manager,26317,1,Self Enquiry
204120,0,23,Self Enquiry,1,12,Salaried,Male,3,2,Basic,4,Married,3,1,4,1,1,Executive,21006,0,Self Enquiry
204121,0,37,Company Invited,1,25,Small Business,Female,4,4,Basic,3,Single,3,0,3,0,2,Executive,20831,0,Company Invited
204122,0,41,Company Invited,1,16,Salaried,Male,4,5,Deluxe,3,Married,2,0,5,0,2,Manager,23554,0,Company Invited
204123,0,47,Self Enquiry,1,7,Small Business,Male,4,4,Standard,5,Married,2,0,1,0,3,Senior Manager,28074,1,Self Enquiry
204124,1,33,Self Enquiry,3,11,Small Business,Male,3,6,Standard,3,Married,3,0,1,1,1,Senior Manager,29078,1,Self Enquiry
204125,0,31,Company Invited,1,7,Salaried,Male,3,5,Standard,3,Unmarried,3,0,5,1,2,Senior Manager,27152,1,Company Invited
204126,0,28,Company Invited,3,27,Salaried,Female,3,4,Deluxe,3,Single,3,0,1,1,2,Manager,28659,0,Company Invited
204127,0,52,Self Enquiry,1,15,Salaried,Male,3,5,Standard,4,Married,7,0,3,1,2,Senior Manager,31168,1,Self Enquiry
204128,1,31,Self Enquiry,1,10,Large Business,Female,3,4,Basic,5,Unmarried,7,1,4,0,1,Executive,21335,1,Self Enquiry
204129,0,42,Self Enquiry,3,13,Salaried,Female,4,4,Standard,3,Single,5,1,1,0,1,Senior Manager,32269,1,Self Enquiry
204130,1,31,Company Invited,3,33,Small Business,Fe Male,3,5,Deluxe,5,Unmarried,7,0,1,1,2,Manager,25374,1,Company Invited
204131,1,30,Self Enquiry,1,7,Large Business,Male,3,4,Basic,3,Single,2,0,1,0,1,Executive,20736,1,Self Enquiry
204132,0,46,Company Invited,3,13,Small Business,Fe Male,3,5,Standard,3,Unmarried,8,0,4,1,1,Senior Manager,27543,1,Company Invited
204133,0,55,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,5,Married,4,0,4,1,1,Manager,24618,0,Self Enquiry
204134,0,37,Self Enquiry,1,12,Salaried,Male,4,4,Deluxe,4,Unmarried,2,0,1,1,2,Manager,24592,0,Self Enquiry
204135,0,34,Self Enquiry,1,11,Small Business,Female,3,5,Basic,4,Married,8,0,4,0,2,Executive,21300,0,Self Enquiry
204136,0,38,Company Invited,1,18,Salaried,Male,3,4,Standard,3,Married,3,1,3,1,2,Senior Manager,30863,1,Company Invited
204137,0,39,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,2,0,1,1,2,Senior Manager,29287,1,Self Enquiry
204138,0,32,Company Invited,1,7,Small Business,Male,3,6,Deluxe,3,Married,2,0,3,0,1,Manager,23023,0,Company Invited
204139,0,60,Self Enquiry,1,10,Salaried,Male,4,5,Basic,3,Married,5,0,3,0,1,Executive,20855,0,Self Enquiry
204140,0,38,Company Invited,3,11,Small Business,Male,3,4,Basic,3,Married,6,0,4,1,1,Executive,21471,0,Company Invited
204141,0,30,Company Invited,3,7,Small Business,Female,3,4,Standard,3,Married,3,0,3,1,2,Senior Manager,26596,1,Company Invited
204142,0,36,Company Invited,3,7,Small Business,Fe Male,4,4,Standard,3,Unmarried,3,0,5,1,1,Senior Manager,27467,1,Company Invited
204143,1,30,Self Enquiry,1,25,Small Business,Male,3,5,Basic,3,Single,3,1,3,0,1,Executive,21067,1,Self Enquiry
204144,0,53,Self Enquiry,1,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,3,1,1,Executive,21890,0,Self Enquiry
204145,0,43,Self Enquiry,1,11,Large Business,Male,3,4,King,3,Married,,0,1,0,1,VP,37910,1,Self Enquiry
204146,0,60,Self Enquiry,2,13,Small Business,Male,3,4,Basic,3,Married,2,0,4,0,1,Executive,20945,0,Self Enquiry
204147,0,51,Self Enquiry,3,7,Small Business,Female,4,4,King,3,Married,,0,1,1,1,VP,38195,1,Self Enquiry
204148,1,34,Self Enquiry,1,21,Small Business,Male,3,4,Basic,3,Married,7,1,1,1,2,Executive,21114,1,Self Enquiry
204149,0,44,Self Enquiry,3,23,Small Business,Female,4,4,Super Deluxe,3,Married,7,1,3,0,,AVP,34742,1,Self Enquiry
204150,1,34,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Married,2,0,3,1,2,Executive,21385,1,Self Enquiry
204151,0,53,Company Invited,3,9,Salaried,Male,4,5,King,3,Single,,1,1,1,1,VP,37746,1,Company Invited
204152,0,33,Self Enquiry,3,11,Salaried,Female,3,4,Basic,4,Married,4,0,3,1,2,Executive,22609,0,Self Enquiry
204153,1,33,Self Enquiry,1,7,Salaried,Male,4,5,Basic,3,Unmarried,2,1,5,0,3,Executive,22408,1,Self Enquiry
204154,0,40,Self Enquiry,1,7,Small Business,Female,4,4,Basic,3,Married,2,0,3,1,1,Executive,20910,0,Self Enquiry
204155,0,33,Company Invited,3,33,Small Business,Male,4,4,Deluxe,3,Married,2,0,4,1,2,Manager,23143,0,Company Invited
204156,0,42,Self Enquiry,1,26,Salaried,Male,3,4,Deluxe,5,Married,4,0,1,0,1,Manager,21750,0,Self Enquiry
204157,0,41,Self Enquiry,1,31,Large Business,Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,21997,0,Self Enquiry
204158,0,46,Self Enquiry,1,7,Salaried,Male,4,2,King,3,Married,,0,4,1,2,VP,37880,1,Self Enquiry
204159,0,32,Company Invited,1,10,Small Business,Male,4,4,Standard,3,Married,2,0,4,1,1,Senior Manager,32353,1,Company Invited
204160,0,34,Self Enquiry,1,12,Salaried,Female,4,5,Basic,3,Married,3,0,1,0,1,Executive,21589,0,Self Enquiry
204161,0,35,Self Enquiry,1,9,Salaried,Male,3,5,Deluxe,5,Married,8,0,4,0,2,Manager,24635,0,Self Enquiry
204162,0,38,Self Enquiry,1,7,Small Business,Female,3,5,Basic,5,Married,4,0,4,0,2,Executive,22598,0,Self Enquiry
204163,0,46,Company Invited,1,14,Salaried,Male,4,2,Deluxe,3,Married,6,0,1,1,1,Manager,25112,0,Company Invited
204164,1,38,Company Invited,1,17,Small Business,Male,4,4,Standard,3,Married,8,0,3,0,3,Senior Manager,28726,1,Company Invited
204165,0,40,Company Invited,1,9,Large Business,Female,4,4,Standard,3,Single,2,0,1,1,3,Senior Manager,29616,1,Company Invited
204166,0,30,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Single,3,0,3,1,2,Executive,21018,0,Self Enquiry
204167,0,43,Self Enquiry,1,24,Salaried,Fe Male,3,2,Deluxe,5,Unmarried,5,1,1,1,2,Manager,25223,0,Self Enquiry
204168,0,30,Self Enquiry,3,27,Small Business,Male,3,4,Deluxe,3,Married,4,0,1,1,1,Manager,25609,0,Self Enquiry
204169,0,26,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,3,Married,2,0,3,1,2,Manager,23576,0,Self Enquiry
204170,0,43,Self Enquiry,1,9,Small Business,Female,3,5,Basic,5,Married,2,1,4,1,2,Executive,21271,0,Self Enquiry
204171,0,41,Self Enquiry,1,9,Small Business,Male,3,4,King,3,Married,,0,5,1,1,VP,38114,1,Self Enquiry
204172,0,52,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,1,Executive,21401,0,Self Enquiry
204173,1,32,Company Invited,1,36,Small Business,Male,4,5,Basic,4,Unmarried,2,0,3,0,3,Executive,22157,1,Company Invited
204174,0,33,Company Invited,1,14,Salaried,Male,4,2,Basic,4,Married,3,0,1,0,2,Executive,21472,0,Company Invited
204175,0,39,Company Invited,3,9,Salaried,Male,3,5,Deluxe,3,Married,5,0,5,1,2,Manager,23927,0,Company Invited
204176,0,33,Self Enquiry,1,9,Large Business,Male,3,5,Deluxe,5,Single,6,0,4,0,2,Manager,20854,0,Self Enquiry
204177,0,47,Self Enquiry,3,9,Large Business,Female,4,6,Super Deluxe,4,Married,5,1,5,1,1,AVP,35550,1,Self Enquiry
204178,1,29,Self Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,0,2,Executive,22163,1,Self Enquiry
204179,0,30,Self Enquiry,3,9,Small Business,Male,4,5,Deluxe,4,Married,4,0,4,1,1,Manager,25322,0,Self Enquiry
204180,0,32,Self Enquiry,1,30,Small Business,Male,4,5,Deluxe,3,Married,2,0,3,0,2,Manager,24260,0,Self Enquiry
204181,0,26,Company Invited,1,12,Salaried,Male,3,2,Deluxe,5,Married,3,0,5,1,2,Manager,22678,0,Company Invited
204182,0,46,Self Enquiry,1,27,Small Business,Male,4,4,Super Deluxe,3,Married,2,1,3,1,2,AVP,32174,1,Self Enquiry
204183,0,37,Self Enquiry,1,13,Salaried,Male,3,4,Basic,3,Married,2,0,5,1,2,Executive,21888,0,Self Enquiry
204184,0,56,Self Enquiry,1,7,Small Business,Male,3,4,King,5,Single,,1,1,1,2,VP,37723,1,Self Enquiry
204185,1,48,Company Invited,1,36,Salaried,Male,3,4,Standard,4,Married,3,1,3,1,1,Senior Manager,30527,1,Company Invited
204186,0,29,Self Enquiry,1,16,Small Business,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,20748,0,Self Enquiry
204187,0,38,Self Enquiry,3,13,Small Business,Male,4,4,Deluxe,3,Married,6,0,3,1,1,Manager,25180,0,Self Enquiry
204188,0,22,Self Enquiry,1,10,Small Business,Male,4,5,Basic,3,Unmarried,3,0,5,1,3,Executive,21908,0,Self Enquiry
204189,0,38,Company Invited,1,7,Small Business,Female,4,4,Standard,3,Married,4,1,3,0,1,Senior Manager,32281,1,Company Invited
204190,0,36,Self Enquiry,1,29,Salaried,Female,4,2,Standard,4,Married,2,0,5,1,3,Senior Manager,30674,1,Self Enquiry
204191,0,39,Self Enquiry,3,14,Small Business,Female,3,2,Deluxe,5,Married,3,1,3,1,2,Manager,24283,0,Self Enquiry
204192,0,27,Company Invited,1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,1,2,Manager,25075,0,Company Invited
204193,0,51,Self Enquiry,1,11,Salaried,Male,4,4,King,4,Married,,0,5,0,2,VP,37822,1,Self Enquiry
204194,0,54,Self Enquiry,1,10,Small Business,Male,3,4,Super Deluxe,3,Married,,1,5,1,1,AVP,36262,1,Self Enquiry
204195,0,43,Self Enquiry,3,7,Salaried,Male,2,4,Deluxe,3,Married,3,0,3,1,1,Manager,23585,0,Self Enquiry
204196,0,30,Company Invited,3,9,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,1,0,2,Manager,23232,0,Company Invited
204197,0,56,Self Enquiry,1,27,Large Business,Male,3,4,Deluxe,3,Married,5,1,1,0,1,Manager,24093,0,Self Enquiry
204198,0,27,Company Invited,1,18,Small Business,Male,3,4,Deluxe,5,Married,3,1,3,1,1,Manager,23419,0,Company Invited
204199,0,38,Self Enquiry,1,7,Salaried,Female,3,4,Basic,3,Single,3,0,1,1,1,Executive,20793,0,Self Enquiry
204200,1,45,Company Invited,1,31,Salaried,Male,3,4,Basic,3,Married,5,1,5,0,2,Executive,21839,1,Company Invited
204201,0,39,Self Enquiry,1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,2,Manager,24423,0,Self Enquiry
204202,1,27,Self Enquiry,1,23,Small Business,Male,3,4,Basic,4,Married,4,1,1,1,1,Executive,21051,1,Self Enquiry
204203,0,29,Self Enquiry,1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,1,2,Executive,21988,0,Self Enquiry
204204,0,50,Company Invited,1,17,Salaried,Female,3,4,King,5,Single,,1,3,0,2,VP,37343,1,Company Invited
204205,0,37,Self Enquiry,1,10,Large Business,Male,2,4,Deluxe,4,Unmarried,6,0,1,1,1,Manager,23163,0,Self Enquiry
204206,0,32,Company Invited,3,12,Small Business,Female,3,4,Basic,4,Married,3,0,3,0,1,Executive,21467,0,Company Invited
204207,1,27,Self Enquiry,3,11,Small Business,Male,3,5,Deluxe,3,Unmarried,3,1,1,1,1,Manager,24506,1,Self Enquiry
204208,0,38,Company Invited,1,16,Small Business,Male,3,4,Basic,3,Married,3,1,1,0,2,Executive,21004,0,Company Invited
204209,0,43,Company Invited,3,33,Small Business,Female,4,4,Super Deluxe,4,Married,7,0,3,1,2,AVP,32203,1,Company Invited
204210,1,19,Self Enquiry,1,10,Small Business,Male,3,4,Basic,3,Single,3,0,4,1,1,Executive,20098,1,Self Enquiry
204211,0,36,Self Enquiry,3,23,Small Business,Male,4,4,Standard,4,Married,2,0,1,1,2,Senior Manager,26698,1,Self Enquiry
204212,0,37,Company Invited,1,25,Salaried,Male,3,2,Basic,3,Married,6,0,5,1,2,Executive,22366,0,Company Invited
204213,0,52,Self Enquiry,1,9,Small Business,Male,3,6,Deluxe,4,Married,7,0,1,0,2,Manager,24160,0,Self Enquiry
204214,0,42,Self Enquiry,3,9,Salaried,Male,3,4,Super Deluxe,4,Single,3,0,3,1,,AVP,34693,1,Self Enquiry
204215,0,19,Self Enquiry,3,,Small Business,Female,4,5,Basic,3,Single,3,0,1,0,3,Executive,19878,0,Self Enquiry
204216,0,29,Self Enquiry,1,23,Small Business,Male,4,2,Deluxe,5,Unmarried,2,0,5,0,2,Manager,24339,0,Self Enquiry
204217,0,32,Self Enquiry,3,14,Large Business,Male,4,2,Deluxe,3,Married,6,0,1,1,2,Manager,25607,0,Self Enquiry
204218,0,40,Self Enquiry,1,7,Small Business,Male,3,2,Standard,3,Married,2,0,3,1,1,Senior Manager,28291,1,Self Enquiry
204219,0,37,Company Invited,1,31,Salaried,Female,3,4,Deluxe,4,Married,2,0,3,1,2,Manager,24352,0,Company Invited
204220,0,33,Self Enquiry,3,14,Salaried,Male,4,5,Deluxe,3,Married,3,0,3,1,1,Manager,24162,0,Self Enquiry
204221,0,39,Self Enquiry,1,32,Salaried,Female,3,5,Standard,4,Married,5,0,3,0,2,Senior Manager,30739,1,Self Enquiry
204222,0,59,Company Invited,1,7,Salaried,Male,3,6,Deluxe,3,Married,4,1,1,1,2,Manager,24338,0,Company Invited
204223,0,32,Self Enquiry,1,12,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,1,Executive,23499,0,Self Enquiry
204224,0,32,Self Enquiry,2,9,Salaried,Male,4,5,Deluxe,5,Married,5,0,3,0,3,Manager,25088,0,Self Enquiry
204225,0,46,Company Invited,1,14,Salaried,Male,4,4,Standard,5,Married,3,0,1,1,1,Senior Manager,23888,1,Company Invited
204226,0,32,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,2,1,4,1,2,Executive,21373,0,Self Enquiry
204227,0,34,Company Invited,1,12,Salaried,Female,4,4,Standard,4,Married,8,0,3,1,2,Senior Manager,30556,1,Company Invited
204228,0,40,Self Enquiry,1,17,Small Business,Male,4,4,Super Deluxe,5,Married,,1,3,1,3,AVP,35746,1,Self Enquiry
